dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
26698	0.7	19231	14084	14889	18751	13477
26740	0.701	19231	14003	14889	18748	13497
26783	0.703	19231	14101	14889	18752	13534
26825	0.702	19231	14064	14889	18745	13507
26868	0.705	19231	14082	14889	18751	13571
26910	0.703	19231	14116	14889	18763	13520
26953	0.707	19231	14079	14889	18723	13602
26995	0.707	19231	14059	14889	18731	13608
27038	0.715	19231	14013	14889	18746	13764
27080	0.712	19231	14029	14889	18724	13703
27122	0.711	19231	14077	14889	18744	13676
27165	0.713	19231	14059	14889	18749	13716
27207	0.712	19231	14061	14889	18719	13706
27250	0.712	19231	14064	14889	18756	13707
27292	0.714	19231	14097	14889	18748	13748
27335	0.715	19231	14002	14889	18751	13759
27377	0.711	19231	14066	14889	18753	13684
27420	0.716	19231	13967	14889	18731	13775
27462	0.715	19231	14052	14889	18734	13757
27505	0.719	19231	14006	14889	18736	13834
27547	0.718	19231	14080	14889	18739	13810
27589	0.721	19231	13966	14889	18746	13879
27632	0.719	19231	14026	14889	18749	13832
27674	0.72	19231	13978	14889	18726	13861
27717	0.718	19231	14053	14889	18722	13824
27759	0.725	19231	13980	14889	18738	13952
27802	0.726	19231	13989	14889	18734	13974
27844	0.723	19231	13996	14889	18728	13912
27887	0.724	19231	14013	14889	18722	13935
27929	0.729	19231	13958	14889	18723	14028
27971	0.729	19231	13946	14889	18723	14036
28014	0.726	19231	14006	14889	18728	13967
28056	0.728	19231	13973	14889	18718	14007
28099	0.726	19231	14027	14889	18729	13962
28141	0.732	19231	13998	14889	18750	14095
28184	0.732	19231	13974	14889	18703	14091
28226	0.733	19231	13972	14889	18733	14103
28269	0.734	19231	13981	14889	18750	14126
28311	0.734	19231	13960	14889	18718	14132
28353	0.736	19231	13956	14889	18745	14160
28396	0.739	19231	13901	14889	18724	14213
28438	0.736	19231	13936	14889	18752	14163
28481	0.738	19231	13922	14889	18698	14205
28523	0.737	19231	13905	14889	18715	14188
28566	0.739	19231	13903	14889	18720	14228
28608	0.737	19231	13978	14889	18737	14181
28651	0.743	19231	13892	14889	18692	14297
28693	0.741	19231	13924	14889	18741	14253
28735	0.74	19231	13971	14889	18731	14247
28778	0.742	19231	13942	14889	18731	14282
28820	0.746	19231	13917	14889	18700	14353
28863	0.745	19231	13884	14889	18702	14343
28905	0.746	19231	13947	14889	18715	14362
28948	0.744	19231	13943	14889	18744	14308
28990	0.749	19231	13843	14889	18704	14418
29033	0.749	19231	13906	14889	18714	14418
29075	0.752	19231	13875	14889	18721	14462
29117	0.749	19231	13925	14889	18722	14417
29160	0.747	19231	13898	14889	18728	14374
29202	0.752	19231	13898	14889	18701	14475
29245	0.751	19231	13885	14889	18726	14450
29287	0.753	19231	13892	14889	18702	14491
29330	0.753	19231	13944	14889	18709	14484
29372	0.757	19231	13850	14889	18732	14569
29415	0.753	19231	13921	14889	18719	14499
29457	0.758	19231	13909	14889	18702	14587
29499	0.755	19231	13890	14889	18692	14527
29542	0.756	19231	13839	14889	18705	14552
29584	0.759	19231	13887	14889	18704	14598
29627	0.761	19231	13919	14889	18716	14636
29669	0.765	19231	13784	14889	18689	14726
29712	0.76	19231	13841	14889	18723	14621
29754	0.764	19231	13787	14889	18712	14699
29797	0.765	19231	13803	14889	18724	14720
29839	0.762	19231	13857	14889	18714	14658
29881	0.766	19231	13892	14889	18714	14744
29924	0.767	19231	13844	14889	18720	14762
29966	0.769	19231	13880	14889	18722	14791
30009	0.765	19231	13925	14889	18739	14718
30051	0.77	19231	13763	14889	18689	14825
30094	0.771	19231	13884	14889	18729	14845
30136	0.77	19231	13848	14889	18734	14809
30179	0.766	19231	13900	14889	18737	14735
30221	0.77	19231	13882	14889	18712	14821
30263	0.773	19231	13829	14889	18720	14880
30306	0.772	19231	13914	14889	18739	14849
30348	0.772	19231	13764	14889	18680	14861
30391	0.776	19231	13886	14889	18705	14940
30433	0.777	19231	13762	14889	18670	14948
30476	0.777	19231	13796	14889	18684	14945
30518	0.779	19231	13770	14889	18691	14990
30561	0.776	19231	13853	14889	18715	14940
30603	0.778	19231	13857	14889	18682	14963
30646	0.783	19231	13792	14889	18708	15064
30688	0.78	19231	13819	14889	18702	15013
30730	0.779	19231	13827	14889	18697	14984
30773	0.786	19231	13843	14889	18700	15127
30815	0.782	19231	13823	14889	18718	15057
30858	0.786	19231	13756	14889	18701	15119
30900	0.783	19231	13830	14889	18710	15065
30943	0.788	19231	13787	14889	18705	15172
30985	0.788	19231	13725	14889	18683	15165
31028	0.792	19231	13725	14889	18671	15249
31070	0.789	19231	13778	14889	18685	15191
31112	0.79	19231	13804	14889	18714	15202
31155	0.787	19231	13772	14889	18660	15144
31197	0.794	19231	13775	14889	18705	15272
31240	0.79	19231	13837	14889	18712	15199
31282	0.789	19231	13816	14889	18697	15191
31325	0.795	19231	13806	14889	18705	15307
31367	0.794	19231	13843	14889	18690	15280
31410	0.795	19231	13784	14889	18698	15301
31452	0.794	19231	13797	14889	18683	15285
31494	0.796	19231	13721	14889	18677	15322
31537	0.795	19231	13848	14889	18706	15293
31579	0.797	19231	13768	14889	18675	15337
31622	0.797	19231	13809	14889	18694	15330
31664	0.8	19231	13754	14889	18687	15389
31707	0.797	19231	13746	14889	18716	15332
31749	0.802	19231	13724	14889	18699	15440
31792	0.799	19231	13816	14889	18702	15384
31834	0.806	19231	13723	14889	18695	15507
31876	0.802	19231	13743	14889	18681	15425
31919	0.806	19231	13698	14889	18650	15518
31961	0.804	19231	13781	14889	18682	15467
32004	0.803	19231	13774	14889	18699	15457
32046	0.806	19231	13777	14889	18663	15504
32089	0.804	19231	13803	14889	18707	15471
32131	0.807	19231	13775	14889	18700	15532
32174	0.809	19231	13742	14889	18689	15561
32216	0.811	19231	13667	14889	18676	15614
32258	0.813	19231	13739	14889	18671	15652
32301	0.812	19231	13716	14889	18681	15622
32343	0.811	19231	13719	14889	18703	15610
32386	0.814	19231	13722	14889	18707	15669
32428	0.812	19231	13772	14889	18706	15620
32471	0.817	19231	13709	14889	18689	15721
32513	0.817	19231	13705	14889	18665	15725
32556	0.815	19231	13769	14889	18697	15682
32598	0.815	19231	13737	14889	18679	15690
32640	0.818	19231	13736	14889	18672	15733
32683	0.816	19231	13730	14889	18692	15697
32725	0.818	19231	13738	14889	18679	15738
32768	0.823	19231	13707	14889	18684	15831
32810	0.821	19231	13739	14889	18693	15789
32853	0.819	19231	13708	14889	18693	15752
32895	0.819	19231	13737	14889	18703	15754
32938	0.824	19231	13673	14889	18657	15853
32980	0.825	19231	13734	14889	18675	15875
33022	0.824	19231	13714	14889	18689	15864
33065	0.831	19231	13634	14889	18664	15994
33107	0.831	19231	13643	14889	18703	15987
33150	0.828	19231	13707	14889	18668	15928
33192	0.83	19231	13730	14889	18689	15966
33235	0.83	19231	13766	14889	18685	15966
33277	0.829	19231	13679	14889	18692	15943
33320	0.834	19231	13661	14889	18667	16040
33362	0.833	19231	13670	14889	18675	16031
33405	0.833	19231	13689	14889	18694	16034
33447	0.835	19231	13630	14889	18671	16060
33489	0.838	19231	13615	14889	18664	16116
33532	0.833	19231	13699	14889	18672	16031
33574	0.834	19231	13721	14889	18696	16055
33617	0.837	19231	13638	14889	18668	16108
33659	0.839	19231	13701	14889	18711	16146
33702	0.842	19231	13638	14889	18702	16211
33744	0.841	19231	13696	14889	18712	16186
33787	0.842	19231	13680	14889	18688	16204
33829	0.842	19231	13710	14889	18698	16207
33871	0.842	19231	13662	14889	18693	16209
33914	0.841	19231	13653	14889	18653	16177
33956	0.843	19231	13689	14889	18688	16216
33999	0.843	19231	13692	14889	18705	16227
34041	0.847	19231	13658	14889	18680	16298
34084	0.845	19231	13668	14889	18676	16256
34126	0.846	19231	13655	14889	18678	16275
34169	0.847	19231	13678	14889	18688	16303
34211	0.851	19231	13618	14889	18697	16378
34253	0.85	19231	13625	14889	18684	16363
34296	0.852	19231	13619	14889	18682	16395
34338	0.85	19231	13631	14889	18689	16353
34381	0.856	19231	13575	14889	18680	16469
34423	0.853	19231	13649	14889	18694	16416
34466	0.852	19231	13658	14889	18692	16399
34508	0.854	19231	13683	14889	18670	16427
34551	0.857	19231	13622	14889	18691	16496
34593	0.855	19231	13674	14889	18695	16443
34635	0.858	19231	13641	14889	18709	16504
34678	0.856	19231	13621	14889	18704	16474
34720	0.858	19231	13640	14889	18718	16506
34763	0.858	19231	13643	14889	18728	16507
34805	0.86	19231	13605	14889	18687	16549
34848	0.861	19231	13628	14889	18673	16558
34890	0.861	19231	13592	14889	18684	16572
34933	0.866	19231	13621	14889	18706	16665
34975	0.861	19231	13633	14889	18690	16576
35017	0.862	19231	13665	14889	18711	16579
35060	0.864	19231	13641	14889	18693	16618
35102	0.865	19231	13652	14889	18699	16654
35145	0.865	19231	13633	14889	18659	16637
35187	0.867	19231	13618	14889	18684	16690
35230	0.866	19231	13672	14889	18707	16670
35272	0.868	19231	13654	14889	18690	16710
35315	0.87	19231	13625	14889	18688	16732
35357	0.866	19231	13643	14889	18699	16655
35399	0.871	19231	13619	14889	18678	16757
35442	0.873	19231	13653	14889	18668	16798
35484	0.873	19231	13617	14889	18667	16804
35527	0.873	19231	13673	14889	18690	16800
35569	0.874	19231	13621	14889	18706	16825
35612	0.874	19231	13586	14889	18667	16820
35654	0.875	19231	13648	14889	18686	16833
35697	0.877	19231	13601	14889	18666	16872
35739	0.881	19231	13560	14889	18679	16948
35781	0.879	19231	13581	14889	18672	16919
35824	0.881	19231	13627	14889	18686	16949
35866	0.878	19231	13625	14889	18707	16887
35909	0.879	19231	13629	14889	18672	16908
35951	0.881	19231	13618	14889	18674	16954
35994	0.884	19231	13597	14889	18697	17004
36036	0.883	19231	13619	14889	18666	16995
36079	0.882	19231	13592	14889	18694	16979
36121	0.888	19231	13570	14889	18700	17086
36163	0.89	19231	13542	14889	18658	17134
36206	0.886	19231	13618	14889	18697	17054
36248	0.885	19231	13629	14889	18670	17035
36291	0.887	19231	13636	14889	18674	17066
36333	0.891	19231	13616	14889	18692	17150
36376	0.891	19231	13595	14889	18679	17142
36418	0.89	19231	13599	14889	18678	17128
36461	0.889	19231	13602	14889	18687	17107
36503	0.89	19231	13615	14889	18690	17119
36546	0.892	19231	13616	14889	18691	17166
36588	0.895	19231	13581	14889	18678	17229
36630	0.896	19231	13582	14889	18673	17242
36673	0.896	19231	13563	14889	18711	17239
36715	0.899	19231	13571	14889	18682	17306
36758	0.9	19231	13594	14889	18699	17312
36800	0.896	19231	13582	14889	18694	17237
36843	0.897	19231	13554	14889	18659	17258
36885	0.9	19231	13575	14889	18671	17323
36928	0.901	19231	13583	14889	18669	17333
36970	0.899	19231	13592	14889	18681	17292
37012	0.904	19231	13543	14889	18649	17388
37055	0.902	19231	13611	14889	18697	17355
37097	0.901	19231	13589	14889	18690	17340
37140	0.903	19231	13584	14889	18707	17377
37182	0.905	19231	13558	14889	18684	17409
37225	0.907	19231	13584	14889	18680	17447
37267	0.909	19231	13565	14889	18664	17492
37310	0.91	19231	13513	14889	18657	17507
37352	0.911	19231	13548	14889	18669	17525
37394	0.908	19231	13583	14889	18653	17468
37437	0.91	19231	13591	14889	18666	17508
37479	0.909	19231	13609	14889	18689	17484
37522	0.911	19231	13560	14889	18657	17526
37564	0.909	19231	13602	14889	18662	17499
37607	0.914	19231	13583	14889	18677	17581
37649	0.911	19231	13588	14889	18688	17536
37692	0.913	19231	13541	14889	18656	17566
37734	0.913	19231	13604	14889	18658	17562
37776	0.916	19231	13564	14889	18655	17634
37819	0.913	19231	13594	14889	18671	17569
37861	0.916	19231	13562	14889	18643	17621
37904	0.919	19231	13563	14889	18667	17681
37946	0.918	19231	13543	14889	18671	17669
37989	0.92	19231	13570	14889	18658	17696
38031	0.92	19231	13609	14889	18682	17694
38074	0.919	19231	13596	14889	18664	17680
38116	0.922	19231	13572	14889	18662	17732
38158	0.923	19231	13562	14889	18650	17766
38201	0.922	19231	13567	14889	18662	17744
38243	0.925	19231	13557	14889	18668	17804
38286	0.925	19231	13551	14889	18666	17791
38328	0.924	19231	13564	14889	18678	17780
38371	0.927	19231	13569	14889	18651	17828
38413	0.926	19231	13581	14889	18683	17813
38456	0.927	19231	13575	14889	18666	17845
38498	0.928	19231	13571	14889	18644	17850
38540	0.928	19231	13574	14889	18668	17862
38583	0.931	19231	13545	14889	18656	17918
38625	0.931	19231	13557	14889	18673	17920
38668	0.932	19231	13584	14889	18658	17926
38710	0.932	19231	13529	14889	18674	17932
38753	0.932	19231	13533	14889	18658	17927
38795	0.937	19231	13509	14889	18662	18024
38838	0.932	19231	13591	14889	18665	17935
38880	0.936	19231	13553	14889	18673	18003
38922	0.935	19231	13561	14889	18677	17997
38965	0.938	19231	13568	14889	18658	18049
39007	0.937	19231	13575	14889	18667	18034
39050	0.939	19231	13545	14889	18654	18066
39092	0.941	19231	13573	14889	18663	18111
39135	0.941	19231	13578	14889	18649	18109
39177	0.942	19231	13560	14889	18669	18124
39220	0.943	19231	13553	14889	18669	18147
39262	0.943	19231	13547	14889	18668	18145
39304	0.945	19231	13513	14889	18676	18190
39347	0.943	19231	13520	14889	18647	18150
39389	0.945	19231	13541	14889	18631	18175
39432	0.946	19231	13534	14889	18666	18203
39474	0.947	19231	13530	14889	18650	18215
39517	0.946	19231	13544	14889	18663	18200
39559	0.95	19231	13524	14889	18657	18281
39602	0.949	19231	13527	14889	18664	18263
39644	0.95	19231	13529	14889	18662	18275
39687	0.948	19231	13513	14889	18655	18241
39729	0.951	19231	13536	14889	18638	18295
39771	0.952	19231	13547	14889	18673	18327
39814	0.952	19231	13518	14889	18652	18313
39856	0.953	19231	13530	14889	18660	18344
39899	0.953	19231	13537	14889	18681	18346
39941	0.956	19231	13506	14889	18644	18398
39984	0.956	19231	13534	14889	18649	18404
40026	0.954	19231	13554	14889	18660	18347
40069	0.957	19231	13550	14889	18652	18414
40111	0.957	19231	13561	14889	18666	18417
40153	0.958	19231	13544	14889	18650	18424
40196	0.96	19231	13535	14889	18672	18466
40238	0.96	19231	13542	14889	18673	18475
40281	0.96	19231	13522	14889	18658	18470
40323	0.961	19231	13557	14889	18677	18494
40366	0.96	19231	13529	14889	18670	18477
40408	0.964	19231	13529	14889	18667	18543
40451	0.964	19231	13519	14889	18661	18550
40493	0.965	19231	13529	14889	18663	18564
40535	0.965	19231	13518	14889	18671	18572
40578	0.967	19231	13542	14889	18654	18602
40620	0.966	19231	13535	14889	18653	18596
40663	0.967	19231	13544	14889	18653	18610
40705	0.97	19231	13515	14889	18662	18658
40748	0.971	19231	13520	14889	18656	18676
40790	0.971	19231	13537	14889	18654	18676
40833	0.971	19231	13509	14889	18649	18687
40875	0.971	19231	13533	14889	18664	18687
40917	0.972	19231	13542	14889	18651	18708
40960	0.972	19231	13517	14889	18655	18696
41002	0.974	19231	13532	14889	18664	18734
41045	0.975	19231	13526	14889	18652	18759
41087	0.976	19231	13522	14889	18666	18780
41130	0.976	19231	13540	14889	18659	18772
41172	0.977	19231	13521	14889	18650	18803
41215	0.978	19231	13525	14889	18658	18812
41257	0.98	19231	13529	14889	18674	18847
41299	0.98	19231	13532	14889	18658	18860
41342	0.981	19231	13532	14889	18667	18871
41384	0.98	19231	13538	14889	18657	18852
41427	0.982	19231	13534	14889	18658	18886
41469	0.982	19231	13522	14889	18658	18888
41512	0.982	19231	13543	14889	18653	18892
41554	0.983	19231	13530	14889	18669	18914
41597	0.984	19231	13529	14889	18662	18930
41639	0.985	19231	13526	14889	18658	18952
41681	0.986	19231	13535	14889	18662	18972
41724	0.986	19231	13529	14889	18666	18970
41766	0.987	19231	13531	14889	18659	18994
41809	0.989	19231	13524	14889	18651	19024
41851	0.988	19231	13528	14889	18659	19012
41894	0.99	19231	13529	14889	18660	19046
41936	0.99	19231	13528	14889	18656	19054
41979	0.991	19231	13539	14889	18662	19074
42021	0.993	19231	13532	14889	18668	19100
42063	0.993	19231	13535	14889	18659	19104
42106	0.993	19231	13537	14889	18670	19109
42148	0.995	19231	13543	14889	18663	19135
42191	0.995	19231	13553	14889	18671	19135
42233	0.996	19231	13539	14889	18668	19164
42276	0.996	19231	13547	14889	18668	19164
42318	0.996	19231	13549	14889	18676	19173
42361	0.998	19231	13548	14889	18675	19205
42403	0.999	19231	13550	14889	18679	19217
42446	1	19231	13550	14889	18679	19231
